Book Category,Book Name,Chapter,Verse,Translation,Number
sahidic-old-testament,71_Sirach_6,6,………… ⲁⲩⲱ ϯⲟⲗ ϩⲛⲛⲉⲕϣⲃⲉⲉⲣ,"Separate thyself from thine enemies, and take heed of thy friends.",13
sahidic-old-testament,71_Sirach_6,6,ⲟⲩϣⲃⲏⲣ ⲙⲡⲓⲥⲧⲟⲥ ⲟⲩⲛⲁϣⲧⲉ ⲉⲥⲧⲁϫⲣⲏⲩ ⲧⲉ ⲡⲉⲛⲧⲁϥϩⲉ ⲉⲣⲟϥ ⲁϥϩⲉ ⲉⲩⲁϩⲟ,A faithful friend is a strong defence: and he that hath found such an one hath found a treasure.,14
sahidic-old-testament,71_Sirach_6,6,ⲟⲩϣⲃⲏⲣ ⲙⲡⲓⲥⲧⲟⲥ ⲙⲛⲧⲉϥϣⲃⲃⲓⲱ ⲁⲩⲱ ⲙⲛϣⲓ ⲙⲡⲉϥⲁⲛⲁⲓ,"Nothing doth countervail a faithful friend, and his excellency is invaluable.",15
sahidic-old-testament,71_Sirach_6,6,ⲟⲩϣⲃⲏⲣ ⲙⲡⲓⲥⲧⲟⲥ ⲟⲩⲡⲁϩⲣⲉ ⲛⲱⲛϩ ⲡⲉ ⲛⲉⲧⲣϩⲟⲧⲉ ϩⲏⲧϥ ⲙⲡϫⲟⲉⲓⲥ ⲛⲁϩⲉ ⲉⲣⲟϥ,A faithful friend is the medicine of life; and they that fear the Lord shall find him.,16
sahidic-old-testament,71_Sirach_6,6,ⲛⲉⲧⲣϩⲟⲧⲉ ϩⲏⲧϥ ⲙⲡϫⲟⲉⲓⲥ ϣⲁⲩⲥⲟⲟⲩⲧⲛ ⲛⲧⲉⲩⲙⲛⲧϣⲃⲏⲣ ϫⲉⲕⲁⲧⲁⲣⲟϥ ⲅⲁⲣ ⲧⲁⲓ ⲧⲉ ⲧϩⲉ ⲙⲡⲉⲧϩⲓⲧⲟⲩⲱϥ,"Whoso feareth the Lord shall direct his friendship aright: for as he is, so shall his neighbour be also.",17
sahidic-old-testament,71_Sirach_6,6,ⲡⲁϣⲏⲣⲉ ϫⲓⲛⲧⲉⲕⲙⲛⲧⲕⲟⲩⲓ ⲥⲱⲧⲡ ⲛⲧⲉⲥⲃⲱ ⲧⲁⲣⲉⲕϩⲉ ⲉⲩⲭⲁⲣⲓⲥ ϣⲁⲧⲉⲕⲙⲛⲧϩⲗⲗⲟ,"My son, gather instruction from thy youth up: so shalt thou find wisdom till thine old age.",18
sahidic-old-testament,71_Sirach_6,6,ϯⲡⲉⲕⲟⲩⲟⲓ ⲉⲣⲟⲥ ⲛⲧϩⲉ ⲙⲡⲉⲧⲥⲕⲁⲓ ⲙⲛⲡⲉⲧϫⲟ ⲛⲅϭⲱϣⲧ ⲉⲃⲟⲗ ϩⲏⲧⲟⲩ ⲛⲛⲉⲥⲕⲁⲣⲡⲟⲥ ⲉⲧⲛⲁⲛⲟⲩⲟⲩ ⲕⲛⲁϣⲡⲟⲩϣⲏⲙ ⲛϩⲓⲥⲉ ϩⲙⲡⲉⲥϩⲱⲃ ⲁⲩⲱ ⲕⲛⲁⲟⲩⲱⲙ ⲛⲛⲉⲥϭⲣⲱϭ ϩⲛⲟⲩϭⲉⲡⲏ,"Come unto her as one that ploweth and soweth, and wait for her good fruits: for thou shalt not toil much in labouring about her, but thou shalt eat of her fruits right soon.",19
sahidic-old-testament,71_Sirach_6,6,ϣⲁⲥⲣⲧϩⲉ ⲛⲛⲓϩⲱⲃ ⲉⲧⲛⲁϣⲧ ⲉⲙⲁⲧⲉ ⲛⲛⲓⲁⲧϩⲏⲧ ⲁⲩⲱ ⲙⲁⲣⲉⲁⲧⲥⲃⲱ ϭⲱ ⲛϩⲏⲧⲥ,She is very unpleasant to the unlearned: he that is without understanding will not remain with her.,20
sahidic-old-testament,71_Sirach_6,6,ⲥⲛⲁϣⲱⲡⲉ ⲉϩⲣⲁⲓ ⲉϫⲱϥ ⲛⲧϩⲉ ⲛⲟⲩⲱⲛⲉ ⲛϫⲓϫⲛⲓⲧ ⲛϭⲟⲙ ϫⲟⲉⲓⲥ ⲉⲃⲟⲗ,She will lie upon him as a mighty stone of trial; and he will cast her from him ere it be long.,21
sahidic-old-testament,71_Sirach_6,6,…………ⲡⲉⲥⲣⲁⲛ ⲁⲩⲱ ⲛⲥⲟⲩⲟⲛϩ ⲁⲛ ⲉϩ,"For wisdom is according to her name, and she is not manifest unto many.",22
sahidic-old-testament,71_Sirach_6,6,ⲥⲱⲧⲙ ⲡⲁϣⲏⲣⲉ ⲛⲅϣⲱⲡ ⲉⲣⲟⲕ ⲛⲧⲁⲥⲃⲱ ⲁⲩⲱ ⲙⲡⲣⲕⲱ ⲛⲥⲱⲕ ⲙⲡⲁϣⲟϫⲛⲉ,"Give ear, my son, receive my advice, and refuse not my counsel,",23
sahidic-old-testament,71_Sirach_6,6,ϯⲛⲉⲕⲟⲩⲉⲣⲏⲧⲉ ⲉϩⲟⲩⲛ ⲉⲛⲉⲥⲡⲁⲓⲇⲉⲥ ⲁⲩⲱ ⲡⲉⲕⲙⲁⲕϩ ⲉϩⲟⲩⲛ ⲉⲛⲉⲥⲕⲗⲁⲗ,"And put thy feet into her fetters, and thy neck into her chain.",24
sahidic-old-testament,71_Sirach_6,6,ⲕⲁⲧⲉⲕⲛⲁϩⲃⲉ ϩⲁⲣⲟⲥ ⲛⲅϥⲓ ϩⲁⲣⲟⲥ ⲛⲅⲧⲙⲙⲉⲥⲧⲉⲛⲉⲥⲙⲣⲣⲉ,"Bow down thy shoulder, and bear her, and be not grieved with her bonds.",25
sahidic-old-testament,71_Sirach_6,6,ϯⲡⲉⲕⲟⲩⲟⲉⲓ ⲉⲣⲟⲥ ϩⲛⲧⲉⲕϭⲟⲙ ⲧⲏⲣⲥ ⲛⲅϩⲁⲣⲉϩ ⲉⲛⲉⲥϩⲓⲟⲟⲩⲉ ϩⲛⲧⲉⲕⲛⲟⲙⲧⲉ ⲧⲏⲣⲥ,"Come unto her with thy whole heart, and keep her ways with all thy power.",26
sahidic-old-testament,71_Sirach_6,6,ϩⲟⲧϩⲧ ⲛⲅϣⲓⲛⲉ ⲁⲩⲱ ⲥⲛⲁⲟⲩⲱⲛϩ ⲉⲣⲟⲕ ⲛⲅⲁⲙⲁϩⲧⲉ ⲙⲙⲟⲥ ⲛⲅⲧⲙⲕⲁⲁⲥ ⲉⲃⲟⲗ,"Search, and seek, and she shall be made known unto thee: and when thou hast got hold of her, let her not go.",27
sahidic-old-testament,71_Sirach_6,6,ⲕⲛⲁϩⲉ ⲅⲁⲣ ⲉⲡⲉⲥⲙⲧⲟⲛ ϩⲛⲧⲉⲕϩⲁⲏ ⲛⲥⲕⲟⲧⲥ ⲛⲁⲕ ⲉⲩⲟⲩⲛⲟϥ,"For at the last thou shalt find her rest, and that shall be turned to thy joy.",28
sahidic-old-testament,71_Sirach_6,6,ⲛⲧⲉⲛⲓⲡⲁⲓⲇⲉⲥⲣϩⲁⲉⲓⲃⲉⲥ ⲛⲁⲕ ⲛϭⲟⲙ ⲁⲩⲱ ⲛⲓⲕⲗⲁⲗ ⲛⲥⲧⲟⲗⲏ ⲛⲉⲟⲟⲩ,"Then shall her fetters be a strong defence for thee, and her chains a robe of glory.",29
sahidic-old-testament,71_Sirach_6,6,ⲟⲩⲕⲟⲥⲙⲟⲥ ⲛⲛⲟⲩⲃ ⲡⲉⲧϩⲓϫⲱⲥ ⲁⲩⲱ ϩⲛϩⲱⲥ ⲛϩⲩⲁⲕⲓⲛⲑⲓⲛⲟⲛ ⲛⲉ ⲛⲉⲥⲙⲣⲣⲉ,"For there is a golden ornament upon her, and her bands are purple lace.",30
sahidic-old-testament,71_Sirach_6,6,ⲕⲛⲁⲧⲁⲁⲥ ϩⲓⲱⲱⲕ ⲛⲧϩⲉ ⲛⲛⲓⲥⲧⲟⲗⲏ ⲛⲉⲟⲟⲩ ⲁⲩⲱ ⲛⲅⲧⲁⲗⲟⲥ ⲉϫⲱⲕ ⲛⲕⲗⲟⲙ ⲛⲧⲉⲗⲏⲗ,"Thou shalt put her on as a robe of honour, and shalt put her about thee as a crown of joy.",31
sahidic-old-testament,71_Sirach_6,6,ⲉϣⲱⲡⲉ ⲉⲕϣⲁⲛⲟⲩⲱϣ ⲡⲁϣⲏⲣⲉ ⲕⲛⲁϫⲓⲥⲃⲱ ⲉⲕϣⲁⲛϯⲡⲉⲕϩⲏⲧ ⲕⲛⲁⲣⲥⲁⲃⲉ,"My son, if thou wilt, thou shalt be taught: and if thou wilt apply thy mind, thou shalt be prudent.",32
sahidic-old-testament,71_Sirach_6,6,ⲉⲕϣⲁⲛ………… ⲉⲕϣⲁⲛⲣⲉⲕⲧⲡⲉⲕⲙⲁⲁϫⲉ ⲕⲛⲁⲣⲥⲁⲃⲉ,"If thou love to hear, thou shalt receive understanding: and if thou bow thine ear, thou shalt be wise,",33
sahidic-old-testament,71_Sirach_6,6,ⲁϩⲉⲣⲁⲧⲕ ⲙⲏⲏϣⲉ ⲛⲛϩⲗⲗⲟ ⲛⲅⲧⲟϭⲕ ⲉⲡⲥⲁⲃⲉ ⲉⲧⲛϩⲏⲧⲟⲩ,Stand in the multitude of the elders; and cleave unto him that is wise.,34
sahidic-old-testament,71_Sirach_6,6,ⲟⲩⲉϣⲥⲱⲧⲙ ⲉϣⲁϫⲉ ⲛⲓⲙ ⲉⲛⲁⲛⲟⲩ… ⲙⲡⲁⲣϩⲟⲓⲙⲓⲁ ⲙⲛⲙⲙⲛⲧⲣⲙⲛϩⲏⲧ ⲙⲡⲣⲧⲣⲉⲩⲣⲡⲉⲕⲃⲟⲗ,Be willing to hear every godly discourse; and let not the parables of understanding escape thee.,35
sahidic-old-testament,71_Sirach_6,6,ⲉⲕϣⲁⲛϩⲉ ⲉⲩⲥⲁⲃⲉ ϣⲟⲣⲡⲕ ⲉⲣⲟϥ ⲁⲩⲱ ⲙⲁⲣⲉⲧⲉⲕⲟⲩⲉⲣⲏⲧⲉϩⲉⲧⲧⲡⲛⲛⲏ ⲙⲡⲉϥⲏⲓ,"And if thou seest a man of understanding, get thee betimes unto him, and let thy foot wear the steps of his door.",36
sahidic-old-testament,71_Sirach_6,6,ⲙⲉⲕⲙⲟⲩⲕⲕ ϩⲛⲛⲟⲩⲉϩⲥⲁϩⲛⲉ ⲙⲡϫⲟⲉⲓⲥ ⲛⲅⲙⲉⲗⲉⲧⲁ ⲛⲟⲩⲟⲉⲓϣ ⲛⲓⲙ ϩⲛⲛⲉϥⲉⲛⲧⲟⲗⲏ ⲛⲧⲟϥ ⲅⲁⲣ ⲡⲉⲧⲛⲁⲧⲁϫⲣⲉⲡⲉⲕϩⲏⲧ ⲁⲩⲱ ⲡⲟⲩⲱϣ ⲛⲧⲥⲟⲫⲓⲁ ⲥⲉⲛⲁⲧⲁⲁϥ ⲛⲁⲕ,"Let thy mind be upon the ordinances of the Lord and meditate continually in his commandments: he shall establish thine heart, and give thee wisdom at thine owns desire.",37
sahidic-old-testament,07_Judges_19,19,ⲛⲉⲩⲛⲟⲩⲣⲱⲙⲉ ⲇⲉ ⲛⲗⲉⲩⲓⲧⲏⲥ ⲉϥⲟⲩⲏϩ ϩⲛⲛⲧⲟϣ ⲙⲡⲧⲟⲟⲩ ⲛⲉⲫⲣⲁⲓⲙ ⲁⲩⲱ ⲁϥϫⲓ ⲛⲁϥ ⲛⲟⲩⲥϩⲓⲙⲉ ⲙⲡⲁⲗⲁⲕⲏ ⲉⲃⲟⲗ ϩⲛⲃⲏⲑⲗⲉⲉⲙ ⲛⲧⲉⲓⲟⲩⲇⲁ,"And there was a Levite sojourning in the sides of mount Ephraim, and he took to himself a concubine from Bethleem Juda.",1
sahidic-old-testament,07_Judges_19,19,ⲧⲡⲁⲗⲁⲕⲏ ⲇⲉ ⲁⲥⲥⲁϩⲱⲥ ⲉⲃⲟⲗ ⲙⲙⲟϥ ⲁⲥⲃⲱⲕ ⲉϩⲣⲁⲓ ⲉⲡⲏⲓ ⲙⲡⲉⲥⲉⲓⲱⲧ ⲉⲃⲏⲑⲗⲉⲉⲙ ⲛⲧⲉⲓⲟⲩⲇⲁ ⲁⲩⲱ ⲛⲉⲥⲙⲙⲁⲩ ⲛϥⲧⲟⲟⲩ ⲛⲉⲃⲟⲧ ⲛϩⲟⲟⲩ,"And his concubine departed from him, and went away from him to the house of her father to Bethleem Juda, and she was there four months.",2
sahidic-old-testament,07_Judges_19,19,ⲡⲉⲥϩⲁⲓ ⲇⲉ ⲁϥⲧⲱⲟⲩⲛ ⲁϥⲃⲱⲕ ⲉϩⲣⲁⲓ ⲉϣⲁϫⲉ ⲉϩⲣⲁⲓ ⲉⲡⲉⲥϩⲏⲧ ⲉⲕⲧⲟⲥ ⲛⲁϥ ⲟⲛ ⲉⲡⲉϥⲏⲓ ⲁⲩⲱ ⲛⲉⲣⲉⲟⲩϣⲏⲣⲉ ϣⲏⲙ ⲛϩⲙϩⲁⲗ ⲛⲙⲙⲁϥ ⲙⲛⲉⲓⲱ ⲥⲛⲁⲩ ⲁⲩⲱ ⲁϥⲉⲓ ϣⲁϩⲣⲁⲓ ⲉⲡⲏⲓ ⲙⲡⲉⲥⲉⲓⲱⲧ ⲛⲧⲟⲥ ⲇⲉ ⲁⲥϫⲓⲧϥ ⲉϩⲟⲩⲛ ⲉⲡⲏⲓ ⲙⲡⲉⲥⲉⲓⲱⲧ ⲁⲩⲱ ⲡⲉⲓⲱⲧ ⲛⲧϣⲉⲉⲣⲉ ϣⲏⲙ ⲁϥⲛⲁⲩ ⲉⲣⲟϥ ⲁϥⲧⲱⲟⲩⲛ ⲁϥⲁⲥⲡⲁⲍⲉ ⲙⲙⲟϥ ϩⲛⲟⲩⲟⲩⲛⲟϥ,"And her husband rose up, and went after her to speak kindly to her, to recover her to himself; and he had his young man with him, and a pair of asses; and she brought him into the house of her father; and the father of the damsel saw him, and was well pleased to meet him.",3
sahidic-old-testament,07_Judges_19,19,ⲁⲩⲱ ⲡⲉϥϣⲟⲙ ⲡⲉⲓⲱⲧ ⲛⲧϣⲉⲉⲣⲉ ϣⲏⲙ ⲁϥϩⲙⲟⲟⲥ ϩⲁⲧⲏϥ ⲛϣⲟⲙⲛⲧ ⲛϩⲟⲟⲩ ⲁⲩⲟⲩⲱⲙ ⲁⲩⲥⲱ ⲁⲩϭⲱ ⲙⲡⲙⲁ ⲉⲧⲙⲙⲁⲩ,"And his father-in-law, the father of the damsel, constrained him, and he stayed with him for three days; and they ate and drank, and lodged there.",4
sahidic-old-testament,07_Judges_19,19,ⲁⲥϣⲱⲡⲉ ⲇⲉ ϩⲙⲡⲙⲉϩϥⲧⲟⲟⲩ ⲛϩⲟⲟⲩ ⲁⲩϣⲟⲣⲡⲟⲩ ⲉϩⲧⲟⲟⲩⲉ ⲁⲩⲧⲱⲟⲩⲛ ⲉⲙⲟⲟϣⲉ ⲁⲩⲱ ⲡⲉⲓⲱⲧ ⲛⲧϣⲉⲉⲣⲉ ϣⲏⲙ ⲡⲉϫⲁϥ ⲙⲡϩⲁⲓ ⲛⲧⲉϥϣⲉⲉⲣⲉ ϫⲉⲥⲙⲛⲡⲉⲕϩⲏⲧ ⲛⲟⲩⲕⲟⲩⲓ ⲛⲟⲉⲓⲕ ⲙⲛⲛⲥⲁⲡⲁⲓ ⲇⲉ ⲛⲧⲉⲧⲛⲙⲟⲟϣⲉ,"And it came to pass on the fourth day that they rose early, and he stood up to depart; and the father of the damsel said to his son-in-law, Strengthen thy heart with a morsel of bread, and afterwards ye shall go.",5
sahidic-old-testament,07_Judges_19,19,ⲁⲩⲱ ⲁϥϩⲙⲟⲟⲥ ⲁⲩⲟⲩⲱⲙ ⲙⲡⲉⲥⲛⲁⲩ ϩⲓⲟⲩⲥⲟⲡ ⲁⲩⲥⲱ ⲁⲩⲱ ⲡⲉⲓⲱⲧ ⲛⲧϣⲉⲉⲣⲉ ϣⲏⲙ ⲡⲉϫⲁϥ ⲙⲡⲉⲥϩⲁⲓ ϫⲉϭⲱ ⲙⲡⲕⲉⲡⲟⲟⲩ ⲙⲡⲉⲓⲙⲁ ⲛⲧⲉⲡⲉⲕϩⲏⲧ ⲟⲩⲛⲟϥ ⲉⲣⲟⲕ,"So they two sat down together and ate and drank: and the father of the damsel said to her husband, Tarry now the night, and let thy heart be merry.",6
sahidic-old-testament,07_Judges_19,19,ⲁⲩⲱ ⲡⲣⲱⲙⲉ ⲁϥⲧⲱⲟⲩⲛ ⲉⲙⲟⲟϣⲉ ⲁⲡⲉϥϣⲟⲙ ⲁⲛⲁⲅⲕⲁⲍⲉ ⲙⲙⲟϥ ⲁϥϩⲙⲟⲟⲥ ⲟⲛ ⲛ …,"And the man rose up to depart; but his father-in-law constrained him, and he stayed and lodged there.",7
sahidic-old-testament,07_Judges_19,19,… ⲛϩⲗⲗⲟ ⲉⲁϥⲉⲓ ⲉϩⲣⲁⲓ ϩⲛⲧⲉϥⲥⲱϣⲉ ⲉⲁϥϯⲟⲩⲱ ⲉⲃⲟⲗ ϩⲛⲛⲉϥϩⲃⲏⲩⲉ ⲙⲡⲛⲁⲩ ⲛⲣⲟⲩϩⲉ ⲁⲩⲱ ⲡⲣⲱⲙⲉ ⲛϩⲗⲗⲟ ⲛⲉⲩⲉⲃⲟⲗ ⲡⲉ ϩⲙⲡⲧⲟⲟⲩ ⲛⲉⲫⲣⲁⲓⲙ ⲁⲩⲱ ⲛⲧⲟϥ ⲛⲉϥϭⲁⲗⲱⲟⲩ ⲉⲅⲁⲃⲁⲁ ⲛⲣⲱⲙⲉ ⲇⲉ ⲙⲡⲙⲁ ⲉⲧⲙⲙⲁⲩ ⲛϣⲏⲣⲉ ⲛⲉ ⲛⲃⲉⲗⲓⲁⲣ,"And behold, an old man came out of the field from his work in the evening; and the man was of mount Ephraim, and he sojourned in Gabaa, and the men of the place were sons of Benjamin.",16
sahidic-old-testament,07_Judges_19,19,ⲁⲩⲱ ⲁϥϥⲓⲉⲓⲁⲧϥ ⲉϩⲣⲁⲓ ⲁϥⲛⲁⲩ ⲉⲡⲣⲱⲙⲉ ⲉⲛⲧⲁϥⲉⲓ ⲉⲃⲟⲗ ϩⲛⲧⲉϩⲓⲏ ⲉϥϩⲛⲧⲉⲡⲗⲁⲧⲓⲁ ⲛⲧⲡⲟⲗⲓⲥ ⲁⲩⲱ ⲡⲣⲱⲙⲉ ⲛϩⲗⲗⲟ ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉⲉⲕⲛⲁ ⲉⲧⲱⲛ ⲁⲩⲱ ⲛⲧⲁⲕⲉⲓ ⲧⲱⲛ,"And he lifted up his eyes, and saw a traveller in the street of the city; and the old man said to him, Whither goest thou, and whence comest thou?",17
sahidic-old-testament,07_Judges_19,19,ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉⲛⲧⲁⲛⲉⲓ ⲁⲛⲟⲛ ⲉⲃⲟⲗ ϩⲛⲃⲏⲑⲗⲉⲉⲙ ⲛⲧⲉⲓⲟⲩⲇⲁ ⲉⲃⲱⲕ ⲉϩⲣⲁⲓ ⲉⲛⲧⲟϣ ⲙⲡⲧⲟⲟⲩ ⲛⲛⲉⲫⲣⲁⲓⲙ ⲁⲛⲅⲟⲩⲉⲃⲟⲗ ⲙⲙⲁⲩ ⲁⲛⲟⲕ ⲛⲧⲁⲓⲃⲱⲕ ϣⲁⲃⲏⲑⲗⲉⲉⲙ ⲛⲧⲉⲓⲟⲩⲇⲁ ⲁⲩⲱ ⲁⲛⲟⲕ ⲉⲓⲛⲁⲃⲱⲕ ⲉϩⲣⲁⲓ ⲉⲡⲁⲏⲓ ⲙⲡⲉⲣⲱⲙⲉ ⲇⲉ ϫⲓⲧ ⲉϩⲟⲩⲛ ⲉⲡⲉϥⲏⲓ,"And he said to him, We are passing by from Bethleem Juda to the sides of mount Ephraim: I am from thence, and I went as far as Bethleem Juda, and I am going home, and there is no man to take me into his house.",18
sahidic-old-testament,07_Judges_19,19,ⲉⲟⲩⲧⲱϩ ϩⲓϩⲣⲉ ϣⲟⲟⲡ ⲛⲛⲧⲃⲛⲟⲟⲩⲉ ⲉⲛⲉⲩⲛⲟⲉⲓⲕ ϩⲓⲏⲣⲡ ϣⲟⲟⲡ ⲛⲁⲓ ⲙⲛⲧⲉⲕϩⲙϩⲁⲗ ⲙⲛⲡⲕⲉϣⲏⲣⲉ ϣⲏⲙ ⲛⲉⲕϩⲙϩⲁⲗ ⲛⲥⲉϣⲁⲁⲧ ⲁⲛ ⲛⲗⲁⲁⲩ ⲛϩⲱⲃ,"Yet is there straw and food for our asses, and bread and wine for me and my handmaid and the young man with thy servants; there is no want of anything.",19
sahidic-old-testament,07_Judges_19,19,ⲁⲩⲱ ⲡϩⲗⲗⲟ ⲛⲣⲱⲙⲉ ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉⲧⲉⲓⲣⲏⲛⲏ ⲉⲥⲉϣⲱⲡⲉ ⲛⲁⲕ ⲡⲗⲏⲛ ⲡⲉⲕϣⲱⲱⲧ ⲧⲏⲣϥ ⲉϥϩⲓϫⲱⲓ ⲛϯⲛⲁⲕⲁⲁⲕ ⲁⲛ ⲉϭⲱ ϩⲛⲧⲉⲡⲗⲁⲧⲓⲁ,"And the old man said, Peace be to thee; only be every want of thine upon me, only do thou by no means lodge in the street.",20
sahidic-old-testament,07_Judges_19,19,ⲁⲩⲱ ⲁϥϫⲓⲧⲟⲩ ⲉϩⲟⲩⲛ ⲉⲡⲉϥⲏⲓ ⲁϥϥⲓⲡⲣⲟⲟⲩϣ ⲛⲛⲧⲃⲛⲟⲟⲩⲉ ⲁϥⲛⲉϫϩⲣⲉ ϩⲁⲣⲱⲟⲩ ⲛⲧⲟⲟⲩ ϩⲱⲟⲩ ⲁϥⲉⲓⲁⲣⲁⲧⲟⲩ ⲁⲩⲟⲩⲱⲙ ⲇⲉ ⲁⲩⲱ ⲁⲩⲥⲱ,"And he brought him into his house, and made room for his asses; and they washed their feet, and ate and drank.",21
sahidic-old-testament,07_Judges_19,19,ⲛⲧⲉⲣⲉⲡⲉⲩϩⲏⲧ ⲇⲉ ⲟⲩⲛⲟϥ ⲉⲣⲟⲟⲩ ⲉⲓⲥ ⲛⲣⲱⲙⲉ ⲛⲧⲡⲟⲗⲓⲥ ⲉϩⲉⲛϣⲏⲣⲉ ⲙⲡⲁⲣⲁⲛⲟⲙⲟⲥ ⲛⲉ ⲁⲩⲕⲱⲧⲉ ⲉⲡⲏⲓ ⲉⲩⲧⲱϩⲙ ⲉⲡⲣⲟ ⲁⲩⲱ ⲡⲉϫⲁⲩ ⲙⲡⲣⲱⲙⲉ ⲛϩⲗⲗⲟ ⲉⲧⲉⲡϫⲟⲉⲓⲥ ⲡⲉ ⲙⲡⲏⲓ ⲉⲩϫⲱ ⲙⲙⲟⲥ ⲛⲁϥ ϫⲉⲁⲛⲓⲡⲣⲱⲙⲉ ⲉⲃⲟⲗ ⲉⲛⲧⲁϥⲉⲓ ⲉϩⲟⲩⲛ ⲉⲡⲉⲕⲏⲓ ϫⲉⲉⲛⲉϣⲱⲡⲉ ⲛⲙⲙⲁϥ,"And they were comforting their heart, when, behold, the men of the city, sons of transgressors, compassed the house, knocking at the door: and they spoke to the old man the owner of the house, saying, Bring out the man who came into thy house, that we may know him.",22
sahidic-old-testament,07_Judges_19,19,ⲁⲩⲱ ⲡⲣⲱⲙⲉ ⲉⲧⲉⲡϫⲟⲉⲓⲥ ⲡⲉ ⲙⲡⲏⲓ ⲁϥⲉⲓ ⲉⲃⲟⲗ ⲉϥϫⲱ ⲙⲙⲟⲥ ⲛⲁⲩ ϫⲉⲙⲡⲱⲣ ⲛⲁⲥⲛⲏⲩ ⲙⲡⲣⲣϩⲱⲃ ⲉϥϩⲟⲟⲩ ⲙⲡⲉⲓⲣⲱⲙⲉ ⲙⲛⲛⲥⲁⲧⲣⲉϥⲉⲓ ⲉϩⲟⲩⲛ ⲉⲡⲁⲏⲓ ⲧⲉⲓⲙⲛⲧⲁⲧϩⲏⲧ ⲙⲡⲣⲁⲁⲥ,"And the master of the house came out to them, and said, Nay, brethren, do not ye wrong, I pray you, after this man has come into my house; do not ye this folly.",23
sahidic-old-testament,07_Judges_19,19,ⲉⲓⲥ ⲧⲁϣⲉⲉⲣⲉ ⲙⲡⲁⲣⲑⲉⲛⲟⲥ ⲁⲩⲱ ⲧⲉϥⲡⲁⲗⲗⲁⲕⲏ ϯⲛⲁⲛⲧⲟⲩ ⲉⲃⲟⲗ ⲛⲏⲧⲛ ⲛⲧⲉⲧⲛⲉⲓⲣⲉ ⲛⲁⲩ ⲙⲡⲁⲅⲁⲑⲟⲛ ⲛⲛⲁϩⲣⲏⲧⲛ ⲡⲉⲓⲣⲱⲙⲉ ⲇⲉ ⲙⲡⲣⲉⲓⲣⲉ ⲙⲡⲉⲓϣⲁϫⲉ ⲙⲙⲛⲧⲁⲧϩⲏⲧ ⲛⲙⲙⲁϥ,"Behold my daughter a virgin, and the man's concubine: I will bring them out, and humble ye them, and do to them that which is good in your eyes; but to this man do not this folly.",24
sahidic-old-testament,07_Judges_19,19,ⲁⲩⲱ ⲛⲣⲱⲙⲉ ⲙⲡⲟⲩⲟⲩⲱϣ ⲉⲥⲱⲧⲙ ⲛⲥⲱϥ ⲁⲩⲱ ⲡⲣⲱⲙⲉ ⲁϥⲁⲙⲁϩⲧⲉ ⲛⲧⲉϥⲡⲁⲗⲗⲁⲕⲏ ⲁϥⲛⲧⲥ ⲉⲃⲟⲗ ⲛⲁⲩ ⲉⲡⲥⲁ ⲛⲃⲟⲗ ⲁⲩϣⲱⲡⲉ ⲛⲙⲙⲁⲥ ⲁⲩⲱ ⲁⲩϣⲱⲡⲉ ⲛⲙⲙⲁⲥ ⲛⲧⲉⲩϣⲏ ⲧⲏⲣⲥ ϣⲁⲡⲛⲁⲩ ⲛϩⲧⲟⲟⲩⲉ ⲁⲩⲱ ⲁⲩⲕⲁⲁⲥ ⲉⲃⲟⲗ ⲛⲧⲉⲣⲉⲡⲟⲩⲟⲉⲓⲛ ⲉⲓ ⲉϩⲣⲁⲓ,"But the men would not consent to hearken to him; so the man laid hold of his concubine, and brought her out to them; and they knew her, and abused her all night till the morning, and let her go when the morning dawned.",25
sahidic-old-testament,07_Judges_19,19,ⲁⲩⲱ ⲧⲉⲥϩⲓⲙⲉ ⲁⲥⲉⲓ ⲙⲡⲛⲁⲩ ⲛϣⲱⲣⲡ ⲉⲣⲁⲧϥ ⲙⲡⲣⲱⲙⲉ ⲁⲥϩⲉ ϩⲁⲧⲙⲡⲣⲟ ⲙⲡⲏⲓ ⲉⲧⲉⲣⲉⲡⲉⲥϫⲟⲉⲓⲥ ⲛϩⲏⲧϥ ⲁⲩⲱ ⲛⲉⲥⲙⲙⲁⲩ ϣⲁⲛⲧⲉⲡⲟⲩⲟⲉⲓⲛ ⲥⲱⲣ,"And the woman came toward morning, and fell down at the door of the house where her husband was, until it was light.",26
