Book Category,Book Name,Chapter,Verse,Translation,Number
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,14,ⲁⲓⲛⲁⲩ ⲛⲣⲙⲉⲓⲟⲟⲩⲉ ⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲛⲧⲁⲩⲉⲓ ⲉϫⲙⲡⲥⲱⲙⲁ ⲙⲡⲙⲁⲕⲁⲣⲓⲟⲥ ⲁⲡⲁ ⲕⲩⲣⲟⲥ · ⲁϥⲕⲟⲧϥ ⲟⲛ ⲉⲣⲟⲓ ⲛϭⲓⲡⲉⲭⲣⲓⲥⲧⲟⲥ ϫⲉⲁⲛⲁⲭⲱⲣⲉⲓ ⲛⲁⲕ ⲛⲥⲁⲃⲟⲗ ⲙⲡⲣⲟ ⲙⲡⲕⲁⲧⲁⲅⲓⲟⲛ ·,And I saw the tears of the Christ which fell upon the body of the blessed Apa Cyrus; and the Christ turned away and departed by the door of the abode.,4
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,15,ⲛⲧⲉⲣⲉⲓⲣⲡⲉϥⲃⲟⲗ ⲇⲉ ⲁⲓⲛⲁⲩ ⲉⲩⲙⲏⲏϣⲉ ⲛⲁⲅⲅⲉⲗⲟⲥ ϩⲓⲁⲣⲭⲁⲅⲅⲉⲗⲟⲥ ⲙⲛⲛⲁⲡⲟⲥⲧⲟⲗⲟⲥ ⲙⲛⲛⲇⲓⲕⲁⲓⲟⲥ ⲧⲏⲣⲟⲩ ⲉⲩⲥⲟⲟϩ ⲧⲏⲣⲟⲩ ⲉⲩⲁϩⲉⲣⲁⲧⲟⲩ ·,"And when He had gone out I saw a multitude of Angels, and Archangels, and Apostles, and all the righteous, standing there.",1
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,15,ⲁⲟⲩⲁ ⲛϩⲏⲧⲟⲩ · ⲙⲟⲟϣⲉ ⲉⲣⲟⲓ ⲉⲩϭⲁⲗⲟⲩⲃⲟⲥ ⲡⲉ ·,And one of them came towards me ; now he was lame,2
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,15,ⲡⲉϫⲁϥ ⲛⲁⲓ ϫⲉⲁⲕⲥⲟⲩⲱⲛⲧ ϫⲉⲁⲛⲅ ⲛⲓⲙ ·,"and he said unto me, ' Knowest thou who I am?'",3
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,15,ⲡⲉϫⲁⲓ ⲛⲁϥ ϫⲉⲙⲡⲉ ⲡⲁϫⲟⲉⲓⲥ · ⲡⲉϫⲁϥ ⲛⲁⲓ ϫⲉⲥⲱⲧⲙ ⲛⲧⲁⲧⲁⲙⲟⲕ ·,"And I said unto him, ' Nay, my lord, I do not.' He said unto me, ' Hearken, [and] I will shew thee.",4
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,15,ⲁⲛⲟⲕ ⲕⲏⲫⲁⲥ ⲡⲉ ⲛⲧⲁⲩϯⲣⲁⲛϥ ϫⲉⲡⲉⲧⲣⲟⲥ ·,"I am Kepha, unto whom they gave the name of Peter.",5
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,15,ⲁⲛⲟⲕ,"I am he whom the Christ called in the Gospel 'Bar lona,' that is to say, 'Son of the dove.'",6
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,15,ⲛⲧⲁⲡⲙⲁⲕⲁⲣⲓⲟⲥ,The blessed Apa Shenoute went to his rest yesterday.,7
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,15,ⲁϥϫⲓ ⲛⲧⲉⲯⲩⲭⲏ ⲙⲡⲙⲁⲕⲁⲣⲓⲟⲥ ⲁⲡⲁ ⲕⲩⲣⲟⲥ ⲙⲛⲁⲡⲁ,"He, i.e. Christ, hath taken the soul of the blessed man Apa Cyrus, and [the soul of] Apa Shenoute, the Archimandrite, to the place of rest, even as it is written, 'There are many mansions in the house of My Father.'",8
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,16,ⲙⲛⲛⲥⲁⲛⲁⲓ ⲁⲓⲁⲡⲟⲣⲉⲓ ϩⲣⲁⲓ ⲛϩⲏⲧ ϫⲉⲉⲓⲛⲁⲣⲡⲥⲱⲙⲁ ⲙⲡⲙⲁⲕⲁⲣⲓⲟⲥ ⲛⲁϣ ⲛϩⲉ · ⲏ ⲉⲓⲛⲁϭⲛⲕⲁⲓⲥⲉ · ⲧⲱⲛ ⲛⲧⲁϯ ⲉⲣⲟϥ · ⲁⲡⲥⲱⲧⲏⲣ ⲉⲓ ⲉⲃⲟⲗ ϩⲙⲡⲣⲟ ⲙⲡⲕⲁⲧⲁⲅⲓⲟⲛ ⲁϥϣⲧⲁⲙ ⲙⲡⲣⲟ ·,"And after these things, whilst I was pondering in my heart and trying to think what I should do with the body of the blessed man, and whether I should bury it, and where I should lay it, the Saviour came forth from the door of the cell, and closed the door behind Him.",1
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,16,ⲁⲡⲥⲱⲧⲏⲣ ϫⲉⲧⲟⲟⲧϥ ⲉⲃⲟⲗ ⲉϫⲙⲡⲣⲟ ⲙⲡⲕⲁⲧⲁⲅⲓⲟⲛ ·,And the Saviour had His hand upon the door of the cell,2
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,16,ⲁϥⲥⲱϩⲙ · ⲉϫⲙⲡⲥⲱⲙⲁ ⲙⲡⲙⲁⲕⲁⲣⲓⲟⲥ ·,and He was dragging the body of the blessed man,3
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,16,ⲁϥϣⲱⲡⲉ ⲛⲁϥ ⲙⲙⲁ ⲛⲥⲕⲉⲡⲁⲍⲉ ϣⲁⲡⲉϩⲟⲟⲩ ⲙⲡϩⲁⲡ ⲙⲙⲉ ·,and He became unto him a place of defence until the day of the Righteous Judgement.,4
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,16,ⲁⲡⲥⲱⲧⲏⲣ ⲃⲱⲕ ⲉϩⲣⲁⲓ ⲉⲧⲡⲉ ⲙⲛⲛⲉϥⲁⲅⲅⲉⲗⲟⲥ ·,And the Saviour went up into heaven with His angels.,5
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,16,ⲁⲛⲟⲕ ⲇⲉ ⲁⲓⲙⲟⲟϣⲉ · ⲁⲓⲉⲓ ⲉⲃⲟⲗ ϣⲁⲛⲉⲥⲛⲏⲩ ⲁⲡⲁ ⲡⲁⲙⲟⲩⲛ · ⲙⲛⲁⲡⲁ ϩⲓⲉⲣⲁⲝ · ⲁⲓϫⲱ ⲉⲣⲟⲟⲩ · ⲛⲛⲉⲛⲧⲁⲓⲛⲁⲩ ⲉⲣⲟⲟⲩ ⲁⲩϯⲉⲟⲟⲩ ⲙⲡⲛⲟⲩⲧⲉ ·,"And I walked and came forth to the brethren Apa Pamoun and Apa Hierax, and I told them of the things which I had seen, and they glorified God.",6
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,16,ⲁⲛⲟⲕ ⲇⲉ ⲁⲓϭⲱ ϩⲁϩⲧⲏⲩ ⲛϩⲉⲛⲕⲟⲩⲓ ⲛϩⲟⲟⲩ ·,And I remained with them for a few days.,7
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,17,ⲙⲛⲛⲥⲁⲛⲁⲓ ⲁⲓⲃⲱⲕ ⲉⲡⲁⲙⲟⲛⲁⲥⲧⲏⲣⲓⲟⲛ ϩⲛϣⲓⲏⲧ ⲁⲓⲥϩⲁⲓ ⲙⲡⲃⲓⲟⲥ ⲙⲡⲙⲁⲕⲁⲣⲓⲟⲥ ⲁⲡⲁ ⲕⲩⲣⲟⲥ ·,"After these things I departed to my monastery in Shiet, and I wrote the life of the blessed man Apa Cyrus",1
coptic-saints-lifes,Life of Cyrus in Budge ed. part 2,17,ⲁⲓⲕⲁⲁϥ ϩⲛⲧⲉⲕⲕⲗⲏⲥⲓⲁ ⲛϣⲓⲏⲧ · ⲉⲩϩⲏⲩ ⲙⲛⲟⲩⲥⲟⲗⲥⲗ ⲛⲛⲉⲧⲛⲁⲥⲱⲧⲙ ⲉⲣⲟϥ · ⲉⲩⲉⲟⲟⲩ ⲛⲧⲉⲧⲣⲓⲁⲥ ⲉⲧⲟⲩⲁⲁⲃ ⲡⲉⲓⲱⲧ · ⲙⲛⲡϣⲏⲣⲉ · ⲙⲛⲡⲉⲡⲛⲉⲩⲙⲁ ⲉⲧⲟⲩⲁⲁⲃ ϣⲁⲉⲛⲉϩ ⲛⲉⲛⲉϩ ϩⲁⲙⲏⲛ ⁛—:— ⲍ ◈ ⲍ ◈ ⲍ ◈ ⲍ ◈ ⲍ,"and I placed it in the church of Shiet, for the profit and consolation of those who should hear it [read], and to the glory of the Holy Trinity, the Father, and the Son, and the Holy Spirit, for ever and ever! Amen.",2
coptic-saints-lifes,Martyrdom of Victor part 8,86,ⲁⲡⲇⲟⲩⲝ ⲇⲉ ⲟⲩⲱϣⲃ,"And the duke answered,",1
coptic-saints-lifes,Martyrdom of Victor part 8,86,ⲡⲉϫⲁϥ ⲛⲁⲥ ϫⲉⲑⲩⲥⲓⲁⲍⲉ ϭⲉ,"And he said to her, 'Offer up sacrifice now, O Stephanou,'",2
coptic-saints-lifes,Martyrdom of Victor part 8,86,ⲙⲡⲣⲙⲟⲩ ⲕⲁⲕⲱⲥ ·,and do not die an evil death.,3
coptic-saints-lifes,Martyrdom of Victor part 8,86,ⲡⲉϫⲁⲥ,"And she said unto him, 'My name is indeed Stephanou, the interpretation of which is 'crown incorruptible,'",4
coptic-saints-lifes,Martyrdom of Victor part 8,86,ⲉⲧⲃⲉⲡⲁⲓ ⲛϯⲛⲁⲑⲩⲥⲓⲁⲍⲉ,"and therefore I will not offer up sacrifice, because I wish to receive the crown which is (indicated by) my name.",5
coptic-saints-lifes,Martyrdom of Victor part 8,86,ⲧⲟⲧⲉ ⲁϥϭⲱⲛⲧ ⲉⲙⲁⲧⲉ ⲛϭⲓⲡⲇⲟⲩⲝ ·,"Then the duke was exceedingly wroth,",6
coptic-saints-lifes,Martyrdom of Victor part 8,86,ⲁϥⲕⲉⲗⲉⲩⲉ,"and he commanded his soldiers to set her between two palm-trees, and to tie her to each of them.",7
coptic-saints-lifes,Martyrdom of Victor part 8,86,ⲛⲥⲉϯⲙⲁⲛⲓⲛ ⲛⲁⲩ,"And they pulled the trunks of the two palms close to her holy body by means of a rope, and tied them together.",8
coptic-saints-lifes,Martyrdom of Victor part 8,86,ⲙⲛⲛⲥⲱⲥ ⲛⲥⲉⲕⲁⲁⲩ,"And afterwards the two palms were released suddenly by cutting the rope, and in this way she was rent asunder down to the middle of her body, and she became two pieces.",9
coptic-saints-lifes,Martyrdom of Victor part 8,86,ⲁⲥϫⲱⲕ ⲉⲃⲟⲗ ⲛⲧⲉⲥⲙⲁⲣⲧⲩⲣⲓⲁ,"Thus she fulfilled her martyrdom in peace,",10
coptic-saints-lifes,Martyrdom of Victor part 8,86,ⲁⲥⲃⲱⲕ ⲉⲙⲡⲏⲩⲉ ϣⲁⲛⲡⲉ,"and she departed into the heavens, unto Him whom she had loved, the Christ, in great glory, amen.",11
coptic-saints-lifes,Martyrdom of Victor part 8,87,ⲧⲟⲧⲉ ⲡⲇⲟⲩⲝ ⲁϥϯⲁⲡⲟⲫⲁⲥⲓⲥ ⲉⲁⲡⲁ ⲃⲓⲕⲧⲱⲣ ⲉⲧⲣⲉⲩϥⲓ ⲛⲧⲉϥⲁⲡⲉ ·,"Then the Duke passed the sentence of death upon Apa Victor, [and ordered his soldiers to] cut off his head.",1
coptic-saints-lifes,Martyrdom of Victor part 8,87,ⲁϥⲟⲩⲱϣⲃ ⲛϭⲓⲡⲙⲁⲕⲁⲣⲓⲟⲥ ⲁⲡⲁ ⲃⲓⲕⲧⲱⲣ ⲡⲉϫⲁϥ · ϫⲉϯϣⲡϩⲙⲟⲧ ⲛⲧⲙⲡⲁϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲡⲁⲓ ⲛⲧⲁϥϯ ⲛⲁⲓ ⲛⲧⲉⲓⲙⲛⲧⲣⲙⲙⲁⲟ ϣⲁⲉⲛⲉϩ ·,"And the blessed man Apa Victor answered and said unto him, 'I give thanks unto my Lord Jesus the Christ, Who hath given unto me these riches forever.",2
coptic-saints-lifes,Martyrdom of Victor part 8,87,ⲧⲉⲛⲟⲩ ϭⲉ ⲥⲱⲧⲙ ⲉⲣⲟⲓ ⲛⲧⲁϫⲱ ⲛⲏⲧⲛ ⲛⲛⲉⲓϣⲁϫⲉ ⲛⲧⲁⲩϭⲟⲗⲡⲟⲩ ⲛⲁⲓ ⲉⲃⲟⲗ ·,"Now, therefore, hearken unto me, and I will declare unto you the following things which have been revealed to me.",3
coptic-saints-lifes,Martyrdom of Victor part 8,87,ⲉⲡⲉⲓⲇⲏ ⲙⲛⲛⲥⲁⲡⲁⲙⲟⲩ ⲧⲉⲧⲛⲛⲁⲙⲟⲩ ϩⲱⲧⲧⲏⲩⲧⲛ ⲙⲡϫⲱⲕ ⲙⲡⲁⲙⲛⲧⲟⲩⲉ ·,"Now after I am dead ye yourselves shall also die, at the end of my eleventh [year].",4
coptic-saints-lifes,Martyrdom of Victor part 8,87,ⲁⲩⲱ ⲡⲇⲟⲩⲝ ⲥⲉⲃⲁⲥϯⲁⲛⲟⲥ · ⲟⲩⲛⲟⲩⲉⲕⲥⲧⲁⲥⲓⲥ ⲛⲁϣⲱⲡⲉ ⲛⲧⲉⲛϩⲉⲛϯⲙⲉ ⲟⲩⲱϭⲥ · ⲁⲩⲱ ϥⲛⲁⲁⲗⲉ ⲛⲉϥⲉϫⲏⲩ ⲛϥⲃⲱⲕ ϫⲉⲉϥⲛⲁϣⲟⲗⲟⲩ ·,"'And as concerning the Duke Sebastianos, an ekstasis shall take place, and certain men in a town shall delay [in paying tribute], and he shall embark in his boat and depart to despoil them,",5
coptic-saints-lifes,Martyrdom of Victor part 8,87,ⲉⲩϣⲁⲛⲙⲟⲟⲛⲉ ⲇⲉ ⲡⲉⲕⲣⲟ · ⲡⲇⲟⲩⲝ ⲛⲁⲉⲓ,"and as (the crew) are tying the boat up to the bank, the Duke shall come forth.",6
coptic-saints-lifes,Martyrdom of Victor part 8,87,ⲉϥⲛⲏⲩ ⲉⲡⲉⲥⲏⲧ ϩⲙⲡⲡⲁϣⲥ · ϥⲛⲁⲡⲱϣⲥ ⲛⲧⲉⲡⲙⲟⲛⲟⲃⲟⲗⲓⲥ ⲃⲱⲕ ⲉϩⲣⲁⲓ ϩⲛⲧⲉϥⲟⲩⲣⲏⲏⲧⲉ · ⲛⲥⲣⲟⲩⲟⲙⲟⲙⲉ ⲉⲣⲟϥ ⲛϥⲙⲟⲩ ϩⲙⲡϫⲱⲕ ⲙⲡⲁϫⲟⲩⲧⲁϥⲧⲉ ·,"And as he is coming down from the boat by the landing plank he shall trip up, and the monobolis shall penetrate his foot, and the foot shall mortify, and he shall die in the twenty-fourth year after my death.",7
coptic-saints-lifes,Martyrdom of Victor part 8,87,ⲁⲩⲱ ⲟⲛ ⲛⲉⲥⲕⲉⲡⲧⲱⲣ ⲧⲏⲣⲟⲩ ⲙⲛⲛⲉϩⲣⲏⲧⲱⲣ · ⲛⲁⲃⲱⲕ ⲛⲥⲉⲁⲣⲓⲥⲧⲁ,"And again, all the wise men and all the orators shall go and eat their midday meal together at the end of the eighth year after my death, and the house wherein they are shall fall upon them, and they shall all die together.",8
coptic-saints-lifes,Martyrdom of Victor part 8,88,ⲁⲡⲁ ⲃⲓⲕⲧⲱⲣ ⲇⲉ · ⲡⲉϫⲁϥ ⲙⲡⲕⲉⲥⲧⲱⲛⲁⲣⲓⲟⲥ · ϫⲉⲡⲟⲗϭⲧ ⲉⲃⲟⲗ ⲧⲁⲭⲏ ⲉⲧⲃⲉⲛⲁⲅⲅⲉⲗⲟⲥ ⲉⲧⲕⲁⲧⲉⲭⲉ ⲉⲣⲟⲓ ·,"And Apa Victor said unto the executioner, 'Dismiss me speedily, for the sake of the angels who have hold upon me.'",1
coptic-saints-lifes,Martyrdom of Victor part 8,88,ⲙⲡϥⲣ.. ⲛⲁϥ ⲛϭⲓⲡⲕⲉⲥⲧⲱⲛⲁⲣⲓⲟⲥ · ⲁⲗⲗⲁ ⲁϥϩⲟⲕϥ ⲛⲧⲥⲏϥⲉ ·,"Now the executioner was not pleased to do so, for he only struck his neck with the sword,",2
coptic-saints-lifes,Martyrdom of Victor part 8,88,ⲁⲧⲉϥⲁⲡⲉ ⲉⲓⲛⲥⲁⲧⲕⲟⲩⲕⲉ ·,And his head hung by the skin of his neck.,3
coptic-saints-lifes,Martyrdom of Victor part 8,88,ⲁϥϣⲱⲡⲉ ⲉϥϩⲁⲃⲁⲥⲁⲛⲟⲥ · ⲉⲣⲉⲡⲉϥⲡⲛⲉⲩⲙⲁ ϩⲉϫϩⲱϫ ⲛϩⲏⲧϥ ·,"And Apa Victor was in torture, and his spirit was sorely distressed in him.",4
coptic-saints-lifes,Martyrdom of Victor part 8,88,ⲁϥϭⲱϣⲧ ⲁϥⲛⲁⲩ ⲉϩⲟⲣⲓⲟⲛ ⲡⲕⲟⲩⲣⲥⲟⲛ ·,"And he looked up and saw Horian the Kourson,",5
coptic-saints-lifes,Martyrdom of Victor part 8,88,ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉϫⲓ ⲛⲧⲉⲓⲥⲏϥⲉ ⲛⲧϭⲓϫ ⲙⲡⲉⲓⲁⲛⲟⲙⲟⲥ · ⲛⲅϫⲟⲕⲧ ⲉⲃⲟⲗ · ϫⲉⲁⲡⲉⲓⲁⲥⲉⲃⲏⲥ ⲛⲣⲙⲥⲓⲟⲟⲩⲧ ⲣϩⲁϩ ⲙⲡⲉⲧϩⲟⲟⲩ ⲛⲁⲓ ϩⲙⲡⲁⲱⲛϩ · ϩⲙⲡⲁⲕⲉⲙⲟⲩ ⲟⲛ ⲁϥϩⲉϫϩⲉϫ ⲙⲡⲁⲡⲛⲉⲩⲙⲁ ·,"and he said unto him, 'Take the sword out of the hand of this lawless man, and do thou make an end of me, for this wicked man of Sioout hath already done very many evil thinks to me during my lifetime, and now also at my death he doth grievously afflict my spirit.",6
coptic-saints-lifes,Martyrdom of Victor part 8,88,ⲁⲗⲗⲁ ⲉⲣⲉⲡϫⲟⲉⲓⲥ ⲧⲱⲱⲃⲉ ⲛⲁϥ ⲕⲁⲧⲁ ⲛⲉ ⲛⲧⲁϥⲁⲁⲩ ⲛⲁⲓ ·,May the Lord reward him according to what he hath done unto me.',7
coptic-saints-lifes,Martyrdom of Victor part 8,89,ϩⲟⲣⲓⲟⲛ ⲇⲉ ⲁϥϯ ⲡⲉϥⲥⲟⲩⲇⲁⲣⲓⲟⲛ ⲉⲣⲙⲡⲉϥϩⲟ ·,And Horion placed his napkin before his face.,1
coptic-saints-lifes,Martyrdom of Victor part 8,89,ⲡⲉϫⲁϥ ϫⲉϯϣⲓⲛⲉ ⲉⲣⲟⲕ ⲧⲱⲛⲟⲩ ⲱ ⲡⲁⲙⲉⲣⲓⲧ ⲛⲥⲟⲛ ·,"And (Apa Victor) said unto him, 'O my beloved brother, I entreat thee most earnestly,'",2
coptic-saints-lifes,Martyrdom of Victor part 8,89,ⲁⲩⲱ ⲁϥϩⲟⲕϥ ⲛⲧⲥⲏϥⲉ ·,and (Horion) girded on the sword.,3
coptic-saints-lifes,Martyrdom of Victor part 8,89,ⲁⲡⲕⲁⲥⲧⲣⲟⲛ ⲛⲟⲉⲓⲛ ⲛϣⲟⲙⲛⲧ ⲛⲥⲟⲡ ·,And the camp was shaken three times.,4
coptic-saints-lifes,Martyrdom of Victor part 8,89,ⲁϥϥⲓ ϭⲉ ⲙⲧⲉϥⲁⲡⲉ,Then he cut off his head.,5
coptic-saints-lifes,Martyrdom of Victor part 8,89,ⲁϥϫⲱⲕ ⲉⲃⲟⲗ ⲛⲧⲉϥⲙⲁⲣⲧⲩⲣⲓⲁ ·,He consummated his martyrdom.,6
coptic-saints-lifes,Martyrdom of Victor part 8,89,ϩⲟⲣⲓⲟⲛ ⲇⲉ ⲁϥϥⲓ ⲛⲉϥⲃⲁⲗ ⲉϩⲣⲁⲓ ⲉⲧⲡⲉ ·,And Horion lifted up his eyes to heaven.,7
coptic-saints-lifes,Martyrdom of Victor part 8,89,ⲁϥⲛⲁⲩ ⲉⲧⲉⲯⲩⲭⲏ ⲛⲁⲡⲁ ⲃⲓⲕⲧⲱⲣ · ⲉⲁⲩⲥⲟⲩⲉⲗⲟⲩⲱⲗⲥ ϩⲛϩⲉⲛⲙⲁⲡⲡⲁ ⲛϣⲛⲥ ·,"and he saw the soul of Apa Victor, which Ausouel carried (to heaven) in a napkin made of byssus,",8
coptic-saints-lifes,Martyrdom of Victor part 8,89,ⲁⲛⲉⲧⲟⲩⲁⲁⲃ ⲁⲥⲡⲁⲍⲉ ⲛⲧⲉⲯⲩⲭⲏ ⲛⲁⲡⲁ ⲃⲓⲕⲧⲱⲣ ·,and the saints saluted the soul of Apa Victor.,9
coptic-saints-lifes,Martyrdom of Victor part 8,89,ⲁⲩⲱ ⲛⲧⲉⲣⲟⲩϥⲓ ⲛⲧⲉϥⲁⲡⲉ · ⲁⲩⲥⲛⲟϥ ⲉⲓ ⲉⲃⲟⲗ ⲙⲛⲟⲩⲉⲣⲱⲧⲉ ·,And when they had taken off the head of Apa Victor blood mingled with milk came forth.,10
coptic-saints-lifes,Martyrdom of Victor part 8,89,ⲁϥϫⲱⲕ ⲉⲃⲟⲗ ⲛⲧⲉϥⲙⲁⲣⲧⲩⲣⲓⲁ ⲉⲧⲧⲁⲓⲏⲩ · ⲛⲥⲟⲩϫⲟⲩⲧⲥⲁϣϥⲉ ⲙⲡⲉⲃⲟⲧ ⲡⲁⲣⲙⲟⲩⲧⲉ · ⲛϫⲡⲙⲏⲏⲧⲉ ⲙⲡⲉϩⲟⲟⲩ :—,"And he consummated his glorious martyrdom on the twenty-seventh day of the month Parmoute, at the tenth hour of the day.",11
coptic-saints-lifes,Martyrdom of Victor part 8,89,ⲁⲩⲱ ϣⲁϫⲉ ⲛⲓⲙ ⲛⲧⲁϥϫⲟⲟⲩ ⲙⲡⲁⲧⲟⲩϥⲓ ⲛⲧⲉϥⲁⲡⲉ · ⲁⲩϣⲱⲡⲉ ⲛⲁⲙⲉ ·,And all the words which he spake before they took off his head came true.,12
coptic-saints-lifes,Martyrdom of Victor part 8,89,ϯⲉⲓⲣⲏⲛⲏ ⲛⲟⲩⲟⲛ ⲛⲓⲙ ⲛⲧⲁⲩⲣⲙⲁⲣⲧⲩⲣⲟⲥ ⲉϫⲙⲡⲣⲁⲛ ⲙⲡⲉⲛϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ · ⲡⲁⲓ ⲡⲉⲟⲟⲩ ⲛⲁϥ · ⲙⲛⲡⲉϥⲉⲓⲱⲧ ⲛⲁⲅⲁⲑⲟⲥ · ⲙⲛⲡⲉⲡⲛⲉⲩⲙⲁ ⲉⲧⲟⲩⲁⲁⲃ · ⲛⲣⲉϥⲧⲁⲛϩⲟ ⲁⲩⲱ ⲛϩⲟⲙⲟⲟⲩⲥⲓⲟⲛ · ⲧⲉⲛⲟⲩ ⲁⲩⲱ ⲛⲟⲩⲟⲉⲓϣ ⲛⲓⲙ ϣⲁⲉⲛⲉϩ ⲛⲉⲛⲉϩ ϩⲁⲙⲏⲛ :—,"Peace be upon every one who hath suffered martyrdom for the Name of our Lord Jesus the Christ, to Whom be the glory, and to His Good Farther, and to the Holy Spirit, life-giving and consubstantial, now and always, forever and ever, amen.",13
coptic-saints-lifes,"On Penitence and Abstinence, part 2",120,ϣⲱⲡⲉ ⲟⲩⲛ ⲉⲕⲟⲩⲱⲙ ⲙⲙⲟⲕ ⲉⲡⲉⲧϫⲓϩⲁⲡ ⲛⲙⲙⲁⲕ · ϩⲟⲥⲟⲛ ⲉϥϣⲟⲟⲡ ⲛⲙⲙⲁⲕ ϩⲛⲧⲉϩⲓⲏ,Agree thou therefore with him that goeth to law with thee whilst he is with thee in the way;,1
coptic-saints-lifes,"On Penitence and Abstinence, part 2",120,ⲉⲣϣⲁⲛⲧⲉϩⲓⲏ ⲅⲁⲣ ϫⲱⲕ ⲉⲃⲟⲗ · ⲟⲩⲕⲉⲧⲓ ⲕⲛⲁϩⲉ ⲁⲛ ⲉⲕⲉⲕⲉⲣⲟⲥ ⲙⲙⲉⲧⲁⲛⲟⲓⲁ ·,"for when the way hath come to an end, thou wilt no longer find another opportunity for repentance.",2
coptic-saints-lifes,"On Penitence and Abstinence, part 2",120,ϭⲱϣⲧ ⲙⲏⲡⲱⲥ ⲛⲧⲉⲡⲉⲧϫⲓϩⲁⲡ ⲛⲙⲙⲁⲕ ⲧⲁⲁⲕ ⲉⲧⲟⲟⲧϥ ⲙⲡⲣⲉϥϯϩⲁⲡ ·,"Watch thou then carefully lest he that goeth to law with thee give thee over into the hand of the Judge, and the Judge give thee over into the hand of the attendant, that is to say, the merciless powers which are over the punishments, and they cast thee into prison, that is to say, the outer darkness, until thou pay the uttermost kontrantes",3
coptic-saints-lifes,"On Penitence and Abstinence, part 2",120,ⲕⲁⲓ,"Moreover, they shall judge thee not only for thy deeds, but also for thy thoughts and for thy motives.",4
coptic-saints-lifes,"On Penitence and Abstinence, part 2",121,ⲉⲁⲛⲉⲓⲙⲉ ϭⲉ ⲉⲛⲁⲓ ⲧⲏⲣⲟⲩ · ⲙⲁⲣⲛⲃⲟⲏⲑⲉⲓ ⲉⲣⲟⲛ ⲙⲙⲓⲛⲙⲙⲟⲛ ·,"Since, therefore, we know all these things, let us help ourselves.",1
coptic-saints-lifes,"On Penitence and Abstinence, part 2",121,ϩⲟⲧⲁⲛ ⲉⲛϣⲁⲛϫⲓⲡⲓⲣⲁ ⲛⲧⲕⲟⲗⲁⲥⲓⲥ ⲧⲟⲧⲉ ⲧⲛⲛⲁⲉⲓⲙⲉ ϫⲉⲥⲥⲁϣⲉ ⲛϭⲓⲧϩⲏⲇⲟⲛⲏ · ⲁⲩⲱ ϣⲱⲡⲉ ⲛⲁⲛⲟⲩ ⲛⲗⲟⲓϭⲉ ⲛⲟⲩⲥⲓϣⲉ ⲛⲁϣ ⲛϭⲟⲧ ·,"When we shall have actual expei'ience of the punishments, then we shall know that bitter is pleasure, and then we shall have good reason for knowing how bitter that bitterness can be.",2
coptic-saints-lifes,"On Penitence and Abstinence, part 2",122,ⲉⲣⲉⲛⲁⲓ ϭⲉ ϣⲟⲟⲡ ⲛⲧⲉⲓϩⲉ ⲛⲁⲙⲉⲣⲁⲧⲉ · ⲙⲁⲣⲛⲡⲁⲣⲁⲕⲁⲗⲉⲓ ⲙⲡⲛⲟⲩⲧⲉ ⲡⲛⲁϩⲏⲧ ⲉⲧⲙⲧⲣⲉϥⲡⲁⲣⲁⲇⲓⲇⲟⲩ,"Now therefore, since these things take place in this wise, O my beloved, let us make our appeal to the Merciful God not to deliver us over into the hands of the demons.",1
coptic-saints-lifes,"On Penitence and Abstinence, part 2",123,ⲛⲧⲟⲟⲩ ⲟⲛ ⲛⲉⲧⲛⲁϣⲱⲡⲉ ⲛⲁⲛⲟⲩ ⲛⲕⲁⲧⲏⲅⲟⲣⲟⲥ ϩⲙⲡⲉϩⲟⲟⲩ,and it is they who shall be our accusers in the Day of Judgement.,1
